Unnamed: 0,Student ID,Well versed with the subject,Explains concepts in an understandable way,Use of presentations,Degree of difficulty of assignments,Solves doubts willingly,Structuring of the course,Provides support for students going above and beyond,Course recommendation based on relevance,Department,Course,Instructor,Semester,Academic Year,Gender,Attendance (%),Study Hours,GPA,Overall Satisfaction,Satisfaction Label,Student Feedback,Feedback Length
786,347,6,8,7,3,5,1,2,8,Cyber Security,Database Systems,Prof. Linda Wanjiru,2024 Semester 1,Year 2,Male,54,22,3.55,5.0,Unsatisfied,The presentations were difficult to follow.,6
723,549,5,3,7,6,8,8,5,5,Computer Science,Computer Networks,Dr. James Mwangi,2025 Semester 1,Year 2,Male,55,14,3.74,5.88,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
224,883,7,4,4,2,8,6,7,4,Computer Science,Database Systems,Dr. Sarah Johnson,2025 Semester 1,Year 2,Male,82,17,2.43,5.25,Unsatisfied,Course organization could be significantly improved.,6
531,41,5,3,5,9,3,1,8,8,Computer Science,Artificial Intelligence,Prof. Michael Kimani,2024 Semester 2,Year 3,Female,50,14,2.17,5.25,Unsatisfied,The presentations were difficult to follow.,6
112,544,10,7,8,4,6,5,7,8,Software Engineering,Operating Systems,Prof. Linda Wanjiru,2024 Semester 2,Year 4,Female,85,12,2.97,6.88,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
139,647,5,5,8,8,9,6,9,8,Software Engineering,Cloud Computing,Dr. Sarah Johnson,2024 Semester 2,Year 3,Male,91,16,3.03,7.25,Neutral,Assignments were manageable but could include more practical work.,9
558,181,10,10,4,2,1,5,3,1,Information Technology,Data Mining,Dr. Grace Njeri,2023 Semester 2,Year 2,Female,78,1,3.66,4.5,Unsatisfied,There were too few opportunities to ask questions.,8
0,340,5,2,7,6,9,2,1,8,Data Science,Artificial Intelligence,Prof. Michael Kimani,2024 Semester 2,Year 4,Male,80,13,2.89,5.0,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
89,981,7,6,7,5,4,6,8,3,Cyber Security,Artificial Intelligence,Dr. Sarah Johnson,2023 Semester 2,Year 3,Female,81,6,3.14,5.75,Unsatisfied,More practical examples are needed during lectures.,7
653,3,9,6,5,9,10,5,5,4,Cyber Security,Cloud Computing,Prof. Michael Kimani,2024 Semester 1,Year 4,Male,61,17,3.05,6.62,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
319,270,9,10,5,9,6,4,7,7,Cyber Security,Operating Systems,Prof. Michael Kimani,2025 Semester 1,Year 3,Male,84,12,2.08,7.12,Neutral,Overall the learning experience was acceptable.,6
549,803,6,10,8,5,6,5,6,7,Information Technology,Operating Systems,Dr. James Mwangi,2024 Semester 2,Year 2,Female,84,23,3.23,6.62,Neutral,Assignments were manageable but could include more practical work.,9
804,903,9,8,8,8,4,8,4,1,Software Engineering,Computer Networks,Prof. Michael Kimani,2025 Semester 1,Year 3,Female,98,19,3.66,6.25,Neutral,The presentations were useful but could be more interactive.,9
893,464,5,4,8,6,4,10,1,6,Information Technology,Database Systems,Dr. James Mwangi,2025 Semester 1,Year 4,Female,56,6,2.32,5.5,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
138,729,9,9,8,7,5,4,5,5,Cyber Security,Computer Networks,Prof. Linda Wanjiru,2024 Semester 2,Year 4,Female,65,7,3.19,6.5,Neutral,Overall the learning experience was acceptable.,6
510,546,7,7,5,1,9,8,1,1,Data Science,Cloud Computing,Dr. James Mwangi,2024 Semester 2,Year 4,Female,84,1,3.19,4.88,Unsatisfied,I would not recommend this course without improvements.,8
867,249,10,2,5,6,8,1,8,9,Computer Science,Computer Networks,Dr. Grace Njeri,2024 Semester 1,Year 4,Female,63,1,2.33,6.12,Neutral,The presentations were useful but could be more interactive.,9
844,440,5,7,8,9,7,1,8,10,Software Engineering,Cloud Computing,Dr. Sarah Johnson,2023 Semester 2,Year 2,Male,47,5,2.25,6.88,Neutral,The course was generally good but some topics needed more explanation.,11
258,536,10,10,4,7,8,7,6,2,Software Engineering,Operating Systems,Prof. Linda Wanjiru,2023 Semester 2,Year 3,Female,62,6,3.96,6.75,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
672,140,7,10,6,8,6,10,9,6,Information Technology,Database Systems,Prof. Linda Wanjiru,2025 Semester 1,Year 2,Male,97,16,2.79,7.75,Neutral,Overall the learning experience was acceptable.,6
901,794,10,4,4,8,6,8,6,9,Software Engineering,Computer Networks,Dr. Grace Njeri,2024 Semester 2,Year 2,Male,95,16,2.45,6.88,Neutral,Assignments were manageable but could include more practical work.,9
689,377,5,5,7,3,9,6,1,4,Cyber Security,Artificial Intelligence,Dr. James Mwangi,2024 Semester 1,Year 2,Female,63,14,2.34,5.0,Unsatisfied,Feedback on assessments was delayed.,5
9,863,5,9,4,7,9,4,4,5,Cyber Security,Machine Learning,Dr. Sarah Johnson,2024 Semester 1,Year 4,Male,91,1,3.34,5.88,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
260,719,10,10,8,7,6,10,6,4,Information Technology,Data Mining,Dr. James Mwangi,2024 Semester 1,Year 4,Male,50,13,3.22,7.62,Neutral,The course was generally good but some topics needed more explanation.,11
918,735,6,4,6,1,7,6,1,5,Cyber Security,Artificial Intelligence,Prof. Michael Kimani,2024 Semester 1,Year 4,Female,60,20,3.29,4.5,Unsatisfied,Course organization could be significantly improved.,6
649,589,5,8,7,5,6,7,8,9,Data Science,Operating Systems,Dr. James Mwangi,2024 Semester 1,Year 3,Female,52,10,2.18,6.88,Neutral,The course was generally good but some topics needed more explanation.,11
171,228,7,6,6,1,6,6,6,9,Information Technology,Data Mining,Prof. Linda Wanjiru,2023 Semester 2,Year 4,Female,92,24,3.79,5.88,Unsatisfied,Feedback on assessments was delayed.,5
897,33,8,5,6,1,8,7,7,2,Data Science,Machine Learning,Dr. Sarah Johnson,2023 Semester 2,Year 3,Male,62,10,2.78,5.5,Unsatisfied,There were too few opportunities to ask questions.,8
12,541,5,4,4,2,2,7,8,1,Computer Science,Machine Learning,Dr. James Mwangi,2023 Semester 2,Year 4,Female,96,9,2.63,4.12,Unsatisfied,More practical examples are needed during lectures.,7
167,250,5,7,7,3,1,6,3,1,Data Science,Database Systems,Dr. Sarah Johnson,2024 Semester 2,Year 4,Female,92,13,2.92,4.12,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
641,335,5,3,4,2,8,4,7,6,Computer Science,Data Mining,Dr. Sarah Johnson,2025 Semester 1,Year 2,Female,87,3,2.78,4.88,Unsatisfied,Feedback on assessments was delayed.,5
595,108,5,5,7,5,10,7,3,9,Computer Science,Database Systems,Prof. Michael Kimani,2024 Semester 1,Year 2,Female,83,18,3.73,6.38,Neutral,Overall the learning experience was acceptable.,6
320,966,7,4,5,3,1,8,10,2,Data Science,Artificial Intelligence,Prof. Michael Kimani,2024 Semester 2,Year 2,Male,93,20,3.86,5.0,Unsatisfied,There were too few opportunities to ask questions.,8
318,894,6,3,5,4,7,1,5,5,Information Technology,Cloud Computing,Prof. Linda Wanjiru,2024 Semester 1,Year 3,Female,93,2,2.61,4.5,Unsatisfied,More practical examples are needed during lectures.,7
612,73,7,2,5,6,3,1,1,4,Cyber Security,Cloud Computing,Dr. Grace Njeri,2023 Semester 2,Year 3,Male,56,17,3.73,3.62,Unsatisfied,Feedback on assessments was delayed.,5
328,530,6,5,4,9,1,2,3,6,Cyber Security,Cloud Computing,Dr. Sarah Johnson,2024 Semester 2,Year 4,Female,89,19,3.56,4.5,Unsatisfied,Course organization could be significantly improved.,6
784,465,5,2,8,8,6,8,2,4,Computer Science,Data Mining,Dr. Grace Njeri,2023 Semester 2,Year 3,Male,54,23,3.86,5.38,Unsatisfied,Course organization could be significantly improved.,6
776,134,9,9,7,4,7,10,8,3,Computer Science,Cloud Computing,Prof. Linda Wanjiru,2024 Semester 1,Year 4,Male,51,13,2.49,7.12,Neutral,Overall the learning experience was acceptable.,6
970,519,8,7,7,6,10,10,4,3,Information Technology,Artificial Intelligence,Dr. Sarah Johnson,2024 Semester 1,Year 3,Male,90,13,3.15,6.88,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
910,889,7,6,8,6,6,6,7,10,Software Engineering,Database Systems,Dr. Sarah Johnson,2025 Semester 1,Year 3,Female,99,1,2.55,7.0,Neutral,Assignments were manageable but could include more practical work.,9
919,731,5,10,6,9,5,10,5,2,Data Science,Data Mining,Dr. Grace Njeri,2024 Semester 1,Year 3,Male,45,2,3.65,6.5,Neutral,Overall the learning experience was acceptable.,6
549,803,6,10,8,5,6,5,6,7,Computer Science,Database Systems,Dr. James Mwangi,2023 Semester 2,Year 2,Female,93,1,2.01,6.62,Neutral,The presentations were useful but could be more interactive.,9
418,833,8,6,7,7,7,9,10,9,Cyber Security,Data Mining,Prof. Michael Kimani,2024 Semester 1,Year 3,Female,80,24,3.13,7.88,Neutral,Overall the learning experience was acceptable.,6
605,865,8,4,6,2,7,5,2,7,Information Technology,Database Systems,Dr. James Mwangi,2025 Semester 1,Year 2,Female,65,5,2.68,5.12,Unsatisfied,Course organization could be significantly improved.,6
94,561,9,6,4,8,6,8,3,3,Data Science,Machine Learning,Dr. Grace Njeri,2025 Semester 1,Year 2,Female,81,24,2.65,5.88,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
816,143,6,6,7,8,10,3,3,9,Information Technology,Database Systems,Prof. Michael Kimani,2023 Semester 2,Year 3,Female,96,3,3.29,6.5,Neutral,Assignments were manageable but could include more practical work.,9
580,78,10,9,6,8,10,7,7,8,Data Science,Cloud Computing,Dr. James Mwangi,2024 Semester 2,Year 4,Male,68,7,3.7,8.12,Satisfied,Excellent teaching style with practical examples.,6
317,584,8,8,5,8,6,6,9,4,Data Science,Machine Learning,Prof. Michael Kimani,2024 Semester 1,Year 4,Female,99,24,3.22,6.75,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
955,905,5,9,6,8,10,2,1,1,Computer Science,Database Systems,Dr. Sarah Johnson,2025 Semester 1,Year 4,Male,69,22,3.71,5.25,Unsatisfied,More practical examples are needed during lectures.,7
235,120,8,4,7,5,4,4,10,6,Information Technology,Data Mining,Dr. James Mwangi,2024 Semester 1,Year 3,Male,51,13,2.53,6.0,Neutral,The course was generally good but some topics needed more explanation.,11
945,936,6,7,6,4,1,8,4,10,Information Technology,Data Mining,Prof. Michael Kimani,2024 Semester 1,Year 4,Male,86,23,3.04,5.75,Unsatisfied,Course organization could be significantly improved.,6
333,487,6,6,4,2,10,10,1,9,Cyber Security,Data Mining,Prof. Michael Kimani,2024 Semester 2,Year 2,Male,61,18,2.9,6.0,Neutral,The course was generally good but some topics needed more explanation.,11
884,354,6,3,7,10,1,1,10,6,Cyber Security,Operating Systems,Prof. Michael Kimani,2025 Semester 1,Year 4,Male,73,24,2.02,5.5,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
375,960,6,9,6,1,3,3,5,8,Computer Science,Artificial Intelligence,Dr. James Mwangi,2024 Semester 1,Year 3,Male,74,21,3.11,5.12,Unsatisfied,There were too few opportunities to ask questions.,8
458,627,10,2,4,1,6,5,9,5,Computer Science,Data Mining,Prof. Linda Wanjiru,2025 Semester 1,Year 4,Male,51,7,3.32,5.25,Unsatisfied,More practical examples are needed during lectures.,7
136,152,7,2,5,1,5,10,5,6,Software Engineering,Machine Learning,Dr. James Mwangi,2023 Semester 2,Year 2,Female,77,1,3.18,5.12,Unsatisfied,The presentations were difficult to follow.,6
929,233,8,7,7,7,9,2,8,2,Cyber Security,Data Mining,Dr. Grace Njeri,2023 Semester 2,Year 3,Male,51,5,3.47,6.25,Neutral,Assignments were manageable but could include more practical work.,9
587,915,10,7,4,6,9,4,9,5,Data Science,Operating Systems,Dr. James Mwangi,2024 Semester 1,Year 4,Female,68,17,3.14,6.75,Neutral,The presentations were useful but could be more interactive.,9
994,586,8,2,4,9,8,8,7,7,Information Technology,Cloud Computing,Prof. Michael Kimani,2025 Semester 1,Year 3,Male,55,8,2.13,6.62,Neutral,The course was generally good but some topics needed more explanation.,11
546,431,10,9,4,3,3,9,4,1,Computer Science,Machine Learning,Dr. Sarah Johnson,2024 Semester 1,Year 3,Male,53,15,2.23,5.38,Unsatisfied,Feedback on assessments was delayed.,5
512,343,8,4,7,1,10,8,2,6,Information Technology,Operating Systems,Dr. James Mwangi,2025 Semester 1,Year 3,Male,56,20,3.19,5.75,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
295,949,9,8,7,1,7,6,9,4,Information Technology,Cloud Computing,Dr. James Mwangi,2025 Semester 1,Year 4,Male,79,4,2.55,6.38,Neutral,Assignments were manageable but could include more practical work.,9
319,270,9,10,5,9,6,4,7,7,Software Engineering,Computer Networks,Prof. Michael Kimani,2024 Semester 2,Year 3,Female,48,2,2.16,7.12,Neutral,The presentations were useful but could be more interactive.,9
917,978,6,5,8,9,6,6,2,9,Cyber Security,Computer Networks,Dr. Sarah Johnson,2024 Semester 2,Year 4,Female,80,5,2.86,6.38,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
571,16,5,3,6,6,5,8,8,2,Computer Science,Machine Learning,Dr. Sarah Johnson,2024 Semester 2,Year 2,Female,72,1,3.11,5.38,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
831,692,8,8,6,9,5,8,7,10,Information Technology,Database Systems,Dr. Grace Njeri,2024 Semester 1,Year 4,Male,57,5,2.66,7.62,Neutral,Overall the learning experience was acceptable.,6
348,209,9,8,5,3,3,10,7,2,Computer Science,Artificial Intelligence,Dr. James Mwangi,2024 Semester 2,Year 2,Male,67,6,3.44,5.88,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
839,367,10,4,8,3,3,9,5,7,Data Science,Artificial Intelligence,Dr. Sarah Johnson,2024 Semester 2,Year 4,Male,63,2,3.29,6.12,Neutral,Assignments were manageable but could include more practical work.,9
778,230,7,2,8,2,6,1,9,2,Software Engineering,Operating Systems,Dr. Sarah Johnson,2023 Semester 2,Year 3,Female,86,1,2.67,4.62,Unsatisfied,More practical examples are needed during lectures.,7
872,792,10,2,6,7,7,5,6,9,Data Science,Cloud Computing,Prof. Linda Wanjiru,2025 Semester 1,Year 4,Male,81,4,3.51,6.5,Neutral,The presentations were useful but could be more interactive.,9
228,938,10,10,6,5,2,9,9,9,Computer Science,Artificial Intelligence,Prof. Linda Wanjiru,2025 Semester 1,Year 3,Female,83,7,3.3,7.5,Neutral,The presentations were useful but could be more interactive.,9
269,885,5,6,7,7,2,2,5,7,Computer Science,Cloud Computing,Dr. Sarah Johnson,2024 Semester 2,Year 2,Female,68,22,3.27,5.12,Unsatisfied,More practical examples are needed during lectures.,7
827,173,5,7,5,10,10,10,3,10,Cyber Security,Cloud Computing,Dr. Grace Njeri,2025 Semester 1,Year 4,Male,60,1,3.11,7.5,Neutral,The course was generally good but some topics needed more explanation.,11
797,640,10,9,4,10,2,4,3,1,Information Technology,Operating Systems,Dr. Sarah Johnson,2023 Semester 2,Year 3,Male,77,1,2.02,5.38,Unsatisfied,There were too few opportunities to ask questions.,8
290,801,10,7,4,3,6,1,10,4,Information Technology,Operating Systems,Prof. Michael Kimani,2023 Semester 2,Year 2,Female,56,8,3.39,5.62,Unsatisfied,I would not recommend this course without improvements.,8
724,453,8,4,4,4,2,8,1,4,Data Science,Operating Systems,Dr. James Mwangi,2024 Semester 2,Year 2,Female,78,20,2.75,4.38,Unsatisfied,The presentations were difficult to follow.,6
164,298,8,4,8,9,7,1,7,3,Software Engineering,Artificial Intelligence,Dr. Grace Njeri,2023 Semester 2,Year 4,Female,51,16,3.89,5.88,Unsatisfied,I would not recommend this course without improvements.,8
4,632,8,10,8,4,6,6,9,9,Information Technology,Computer Networks,Prof. Michael Kimani,2025 Semester 1,Year 2,Male,55,21,3.64,7.5,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
850,407,9,8,8,6,2,9,6,4,Cyber Security,Operating Systems,Dr. Grace Njeri,2024 Semester 1,Year 3,Male,75,13,3.18,6.5,Neutral,Assignments were manageable but could include more practical work.,9
378,534,9,5,7,5,2,6,10,8,Data Science,Artificial Intelligence,Prof. Michael Kimani,2025 Semester 1,Year 2,Male,73,23,2.5,6.5,Neutral,The presentations were useful but could be more interactive.,9
77,707,5,6,6,5,1,9,6,9,Data Science,Operating Systems,Dr. James Mwangi,2024 Semester 1,Year 2,Male,57,24,2.41,5.88,Unsatisfied,Feedback on assessments was delayed.,5
409,204,8,7,6,3,3,10,3,6,Cyber Security,Data Mining,Dr. James Mwangi,2024 Semester 2,Year 3,Male,75,23,2.68,5.75,Unsatisfied,Feedback on assessments was delayed.,5
573,46,8,4,4,9,5,7,4,8,Software Engineering,Cloud Computing,Prof. Linda Wanjiru,2024 Semester 1,Year 2,Male,46,18,2.95,6.12,Neutral,The presentations were useful but could be more interactive.,9
131,216,5,9,8,2,4,8,9,10,Cyber Security,Operating Systems,Prof. Michael Kimani,2023 Semester 2,Year 2,Female,83,20,2.59,6.88,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
600,14,5,5,8,9,7,5,2,1,Software Engineering,Machine Learning,Prof. Linda Wanjiru,2025 Semester 1,Year 2,Female,59,10,3.03,5.25,Unsatisfied,I would not recommend this course without improvements.,8
748,998,9,7,5,1,2,2,1,10,Cyber Security,Cloud Computing,Prof. Michael Kimani,2024 Semester 1,Year 2,Female,55,12,2.33,4.62,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
41,304,9,9,4,6,5,1,7,2,Cyber Security,Cloud Computing,Prof. Linda Wanjiru,2025 Semester 1,Year 3,Male,78,1,3.96,5.38,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
88,982,9,10,7,5,6,6,1,5,Computer Science,Operating Systems,Dr. James Mwangi,2024 Semester 2,Year 2,Female,83,10,2.22,6.12,Neutral,Overall the learning experience was acceptable.,6
401,656,6,2,7,2,5,6,9,9,Data Science,Computer Networks,Dr. Grace Njeri,2024 Semester 2,Year 3,Male,48,9,3.86,5.75,Unsatisfied,Feedback on assessments was delayed.,5
295,949,9,8,7,1,7,6,9,4,Cyber Security,Database Systems,Prof. Linda Wanjiru,2023 Semester 2,Year 2,Male,55,3,3.83,6.38,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
839,367,10,4,8,3,3,9,5,7,Cyber Security,Computer Networks,Prof. Michael Kimani,2024 Semester 2,Year 2,Female,73,19,3.05,6.12,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
294,22,7,9,4,1,2,8,10,4,Information Technology,Operating Systems,Prof. Michael Kimani,2024 Semester 1,Year 2,Male,46,9,3.45,5.62,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
615,634,6,7,6,6,1,6,3,8,Data Science,Cloud Computing,Dr. James Mwangi,2024 Semester 2,Year 2,Female,60,10,2.87,5.38,Unsatisfied,There were too few opportunities to ask questions.,8
525,893,10,6,8,1,1,10,1,3,Information Technology,Machine Learning,Prof. Michael Kimani,2023 Semester 2,Year 3,Female,83,19,3.26,5.0,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
799,242,7,9,5,4,5,9,1,4,Data Science,Cloud Computing,Dr. Sarah Johnson,2025 Semester 1,Year 3,Male,57,16,2.68,5.5,Unsatisfied,The presentations were difficult to follow.,6
690,808,8,6,4,5,1,8,8,3,Information Technology,Computer Networks,Dr. Grace Njeri,2025 Semester 1,Year 3,Female,81,24,2.6,5.38,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
636,585,7,6,8,2,4,7,10,9,Cyber Security,Machine Learning,Prof. Linda Wanjiru,2024 Semester 2,Year 4,Female,61,18,3.16,6.62,Neutral,The presentations were useful but could be more interactive.,9
421,179,6,3,7,6,2,6,5,2,Cyber Security,Artificial Intelligence,Dr. Grace Njeri,2024 Semester 1,Year 2,Female,65,14,3.0,4.62,Unsatisfied,More practical examples are needed during lectures.,7
864,45,8,5,6,1,5,9,2,9,Computer Science,Data Mining,Dr. James Mwangi,2023 Semester 2,Year 2,Female,88,3,3.16,5.62,Unsatisfied,Course organization could be significantly improved.,6
